COSMIC_GENE_ID	GENE_SYMBOL	GENE_ACCESSION	ENTREZ_ID	HGNC_ID	IN_CANCER_CENSUS	IS_EXPERT_CURATED
COSG75264	ZNF524	ENSG00000171443.6	147807	28322	n	n
COSG75275	AC012313.2	ENSG00000268049.1			n	n
COSG71768	RSF1	ENSG00000048649.13	51773	18118	n	n
COSG71787	LINC01906	ENSG00000265786.1		52725	n	n
COSG71797	NPHP3-ACAD11	ENSG00000274810.4		48351	n	n
COSG71814	RNA5SP132	ENSG00000201595.1		43032	n	n
COSG71820	INS-IGF2	ENSG00000129965.15	723961	33527	n	n
COSG72879	AP3S1	ENSG00000177879.15	1176	2013	n	n
COSG72901	RNU7-136P	ENSG00000238427.1		45670	n	n
COSG72903	AC004129.1	ENSG00000213798.3			n	n
COSG72911	AL355834.1	ENSG00000259008.1			n	n
COSG72916	AC004792.1	ENSG00000274777.1			n	n
COSG72947	ATP6V1E1P1	ENSG00000225099.1		859	n	n
COSG72950	TAT	ENSG00000198650.10	6898	11573	n	n
COSG75308	SLC22A8	ENSG00000149452.15	9376	10972	n	n
COSG75309	AC110768.1	ENSG00000248419.2			n	n
COSG75339	TADA3	ENSG00000171148.13	10474	19422	n	n
COSG71867	AC099548.2	ENSG00000253882.6			n	n
COSG71892	AC046158.2	ENSG00000261837.1			n	n
COSG71898	AL049796.1	ENSG00000260464.1			n	n
COSG71903	PHBP12	ENSG00000230585.2		39291	n	n
COSG72979	AC100823.1	ENSG00000237061.1			n	n
COSG72988	FXYD6P1	ENSG00000270762.1		4031	n	n
COSG72996	AC084706.1	ENSG00000254001.5			n	n
COSG73005	RF00019	ENSG00000206768.1			n	n
COSG73013	AC134698.1	ENSG00000250637.2			n	n
COSG74014	PARD6G-AS1	ENSG00000267270.5		44109	n	n
COSG74039	ASPA	ENSG00000108381.10	443	756	n	n
COSG74041	TRBV29-1	ENSG00000232869.2		12210	n	n
COSG74053	AC006967.1	ENSG00000229365.3			n	n
COSG74061	MICD	ENSG00000229390.1		7093	n	n
COSG75365	MRPL20P1	ENSG00000215734.3		29699	n	n
COSG75366	DCBLD1	ENSG00000164465.18	285761	21479	n	n
COSG75372	RF01210	ENSG00000238628.1			n	n
COSG75373	RF00019	ENSG00000252486.1			n	n
COSG75374	MIR3064	ENSG00000284564.1		41652	n	n
COSG75384	AC021660.2	ENSG00000248839.1			n	n
COSG75391	AL442067.1	ENSG00000276573.1			n	n
COSG75408	AC109811.2	ENSG00000251452.2			n	n
COSG75436	AC104134.1	ENSG00000225420.1			n	n
COSG71920	ZCCHC24	ENSG00000165424.6	219654	26911	n	n
COSG71940	RNU6-826P	ENSG00000252636.1		47789	n	n
COSG71957	MANSC4	ENSG00000205693.3	100287284	40023	n	n
COSG71983	MIR320B1	ENSG00000211543.2		35247	n	n
COSG71984	FAHD2B	ENSG00000144199.11	151313	25318	n	n
COSG73046	FCER2	ENSG00000104921.14	2208	3612	n	n
COSG73051	ZNF784	ENSG00000179922.5	147808	33111	n	n
COSG73061	AC092159.2	ENSG00000233296.1			n	n
COSG73062	RF00019	ENSG00000200421.1			n	n
COSG73101	GRPEL2P3	ENSG00000230682.1		41971	n	n
COSG74112	AL157827.1	ENSG00000225551.1			n	n
COSG74113	AC067930.4	ENSG00000254859.1			n	n
COSG74139	OTC	ENSG00000036473.7	5009	8512	n	n
COSG75453	AL356481.2	ENSG00000280474.1			n	n
COSG75454	CCDC180	ENSG00000197816.13	100499483	29303	n	n
COSG75464	DHX36	ENSG00000174953.13	170506	14410	n	n
COSG75468	AC008474.1	ENSG00000267557.1			n	n
COSG75484	SCRG1	ENSG00000164106.7	11341	17036	n	n
COSG75489	HIST1H1T	ENSG00000187475.5	3010	4720	n	n
COSG75501	WNT2	ENSG00000105989.8	7472	12780	n	n
COSG75508	IGLVVI-25-1	ENSG00000253779.1		15690	n	n
COSG71991	ACTB	ENSG00000075624.14	60	132	n	n
COSG71994	AC141930.1	ENSG00000228613.1			n	n
COSG72011	AC007559.1	ENSG00000235993.1			n	n
COSG72014	TNFRSF10A-AS1	ENSG00000253930.1		53164	n	n
COSG72054	AC011416.3	ENSG00000283897.1			n	n
COSG73115	AC134407.1	ENSG00000266717.1			n	n
COSG73124	AC018814.1	ENSG00000225044.1			n	n
COSG73133	MIR7-3	ENSG00000207630.1		31640	n	n
COSG73137	SRGAP3-AS1	ENSG00000224808.1		40898	n	n
COSG73155	HMGN1P38	ENSG00000253954.3		39422	n	n
COSG73160	MRGPRF-AS1	ENSG00000256508.2		51140	n	n
COSG74161	AC096920.1	ENSG00000280382.1			n	n
COSG74168	LINC01919	ENSG00000263438.5		52739	n	n
COSG74176	RNU6-490P	ENSG00000199855.1		47453	n	n
COSG74177	SLC25A21-AS1	ENSG00000258708.1		44298	n	n
COSG74182	DNAJB12	ENSG00000148719.14	54788	14891	n	n
COSG74204	NHLRC4	ENSG00000257108.1	283948	26700	n	n
COSG74208	AIFM1	ENSG00000156709.13	9131	8768	n	n
COSG74214	PPIEL	ENSG00000243970.2		33195	n	n
COSG74221	HDAC10	ENSG00000100429.17	83933	18128	n	n
COSG74224	SMILR	ENSG00000255364.1		51825	n	n
COSG75547	ANXA2P2	ENSG00000231991.4		539	n	n
COSG75548	NHP2	ENSG00000145912.8	55651	14377	n	n
COSG75550	TUBB4BP1	ENSG00000255988.1		42180	n	n
COSG75561	CTDSPL	ENSG00000144677.14	10217	16890	n	n
COSG75567	RBM41	ENSG00000089682.16	55285	25617	n	n
COSG72074	PTPRG-AS1	ENSG00000241472.6		44638	n	n
COSG72100	OR13C2	ENSG00000276119.1	392376	14701	n	n
COSG72104	AL359532.1	ENSG00000272914.1			n	n
COSG72107	HOXD4	ENSG00000170166.5	3233	5138	n	n
COSG73181	RF00612	ENSG00000221300.1			n	n
COSG73185	GPX5	ENSG00000224586.6	2880	4557	n	n
COSG73186	MAT2A	ENSG00000168906.12	4144	6904	n	n
COSG73219	AL359762.1	ENSG00000284882.1			n	n
COSG73239	AC009262.1	ENSG00000236212.1			n	n
COSG74230	GAPDHP15	ENSG00000214563.2		13950	n	n
COSG74235	CCL17	ENSG00000102970.10	6361	10615	n	n
COSG74240	AC105942.1	ENSG00000235501.5			n	n
COSG74287	RNU6-130P	ENSG00000223044.1		47093	n	n
COSG74294	RPL31P60	ENSG00000239988.1		36123	n	n
COSG74296	TDGF1P2	ENSG00000183514.4		11702	n	n
COSG75620	AL442663.1	ENSG00000239544.1			n	n
COSG75660	ANKRD20A21P	ENSG00000277112.3		52329	n	n
COSG71015	BX649567.1	ENSG00000284737.1			n	n
COSG71047	KCNMB3P1	ENSG00000239435.2		6288	n	n
COSG71081	SLC35F3	ENSG00000183780.12	148641	23616	n	n
COSG67416	AL355870.1	ENSG00000233256.1			n	n
COSG67419	BCLAF1P1	ENSG00000248966.1		51329	n	n
COSG67420	ABCC6P1	ENSG00000256340.8		33352	n	n
COSG67425	AC114812.3	ENSG00000248114.1			n	n
COSG67440	AL356535.1	ENSG00000213087.3			n	n
COSG67444	MIR513C	ENSG00000216171.1		33934	n	n
COSG67451	AL353743.1	ENSG00000165121.11			n	n
COSG67456	PPARA	ENSG00000186951.16	5465	9232	n	n
COSG68603	PCDHA5	ENSG00000204965.8	56143	8671	n	n
COSG68634	AL132800.1	ENSG00000258744.1			n	n
COSG68638	RARA	ENSG00000131759.17	5914	9864	y	n
COSG69814	RNU6-893P	ENSG00000238444.1		47856	n	n
COSG69822	SNORA65	ENSG00000201302.1	26783	10222	n	n
COSG69827	CICP22	ENSG00000226220.1		48838	n	n
COSG69843	LINC02383	ENSG00000248143.1		53306	n	n
COSG69858	AC091043.1	ENSG00000263588.1			n	n
COSG69868	AC005532.2	ENSG00000244167.1			n	n
COSG71106	RNU1-94P	ENSG00000199497.1		48436	n	n
COSG71136	ACAP1	ENSG00000072818.11	9744	16467	n	n
COSG67485	GTF3C5	ENSG00000148308.17	9328	4668	n	n
COSG67488	MDH1B	ENSG00000138400.12	130752	17836	n	n
COSG67512	BNIP2	ENSG00000140299.11	663	1083	n	n
COSG67522	CLDN4	ENSG00000189143.9	1364	2046	n	n
COSG67524	TOP3BP1	ENSG00000228050.1		11994	n	n
COSG68705	C15orf48	ENSG00000166920.12	84419	29898	n	n
COSG68724	MIR3910-1	ENSG00000266855.1		38966	n	n
COSG68725	CDRT15P1	ENSG00000141028.6		33168	n	n
COSG68736	GABRA2	ENSG00000151834.15	2555	4076	n	n
COSG68746	RNU6-1181P	ENSG00000206918.1		48144	n	n
COSG69901	AC005614.1	ENSG00000269296.1			n	n
COSG69917	LINC02300	ENSG00000258175.1		53219	n	n
COSG69925	FADS1	ENSG00000149485.18	3992	3574	n	n
COSG69937	WWOX	ENSG00000186153.16	51741	12799	n	n
COSG66352	AL391261.4	ENSG00000277651.1			n	n
COSG66362	LINC00658	ENSG00000226995.7		44315	n	n
COSG66367	SLC1A2	ENSG00000110436.12	6506	10940	n	n
COSG66405	AC073476.1	ENSG00000237641.1			n	n
COSG67564	SLC46A2	ENSG00000119457.7	57864	16055	n	n
COSG67585	HDHD5-AS1	ENSG00000185837.3		1842	n	n
COSG68771	AC093535.2	ENSG00000279118.1			n	n
COSG68781	NLRP6	ENSG00000174885.12	171389	22944	n	n
COSG68789	AC009487.3	ENSG00000251621.1			n	n
COSG68811	AL353151.1	ENSG00000220105.2			n	n
COSG69974	WFDC12	ENSG00000168703.5	128488	16115	n	n
COSG69992	PPIAP31	ENSG00000217094.2		44962	n	n
COSG70005	AC118755.1	ENSG00000262296.1			n	n
COSG70010	CHMP4A	ENSG00000254505.9	29082	20274	n	n
COSG70024	AL133457.1	ENSG00000261038.1			n	n
COSG66446	TPPP2	ENSG00000179636.14	122664	19293	n	n
COSG66448	NMNAT1P2	ENSG00000225719.2		49164	n	n
COSG66464	AC007431.1	ENSG00000263499.1			n	n
COSG66472	CMTM2	ENSG00000140932.9	146225	19173	n	n
COSG66485	OCLM	ENSG00000262180.1	10896	8103	n	n
COSG66486	RF00426	ENSG00000281159.1			n	n
COSG67632	AP003108.5	ENSG00000279878.1			n	n
COSG67643	AC118282.2	ENSG00000249079.1			n	n
COSG67673	AL354892.1	ENSG00000227704.1			n	n
COSG68824	RPL30P9	ENSG00000242709.1		35763	n	n
COSG68840	AP005435.1	ENSG00000254558.1			n	n
COSG68872	RF00019	ENSG00000206895.1			n	n
COSG70046	AP000688.1	ENSG00000230212.6			n	n
COSG70047	RNU6-199P	ENSG00000199824.1		47162	n	n
COSG70063	PRRT1	ENSG00000204314.11	80863	13943	n	n
COSG70080	GHR	ENSG00000112964.13	2690	4263	n	n
COSG70093	AC073521.1	ENSG00000238131.1			n	n
COSG70100	SKIV2L	ENSG00000204351.11	6499	10898	n	n
COSG70112	ABCC4	ENSG00000125257.14	10257	55	n	n
COSG66520	KCNJ14	ENSG00000182324.6	3770	6260	n	n
COSG66521	PDGFC	ENSG00000145431.10	56034	8801	n	n
COSG66556	RN7SL284P	ENSG00000243446.3		46300	n	n
COSG67704	PHBP5	ENSG00000233523.1		39284	n	n
COSG67736	INHBA	ENSG00000122641.10	3624	6066	n	n
COSG67743	HSFX3	ENSG00000283697.2	101928917	52395	n	n
COSG67751	ARHGEF33	ENSG00000214694.11	100271715	37252	n	n
COSG67759	AC087360.1	ENSG00000253951.1			n	n
COSG68924	AC004147.1	ENSG00000263485.1			n	n
COSG68927	BACH2	ENSG00000112182.14	60468	14078	n	n
COSG68948	LINC02460	ENSG00000255714.1		53396	n	n
COSG68958	LIPK	ENSG00000204021.3	643414	23444	n	n
COSG68974	CAMTA1-DT	ENSG00000237436.1		53020	n	n
COSG70130	DSE	ENSG00000111817.17	29940	21144	n	n
COSG70144	PUSL1	ENSG00000169972.11	126789	26914	n	n
COSG70149	OLFM1	ENSG00000130558.19	10439	17187	n	n
COSG66604	MIR6872	ENSG00000283848.1		50037	n	n
COSG66635	RPL32P35	ENSG00000223995.2		36547	n	n
COSG67779	MIR5690	ENSG00000265527.1		43490	n	n
COSG67802	HECW1	ENSG00000002746.14	23072	22195	n	n
COSG67822	AC073487.1	ENSG00000257509.1			n	n
COSG67823	TGFB1	ENSG00000105329.9	7040	11766	n	n
COSG67842	RN7SL760P	ENSG00000272469.2		46776	n	n
COSG67844	RN7SL666P	ENSG00000240639.3		46682	n	n
COSG68978	AC098859.1	ENSG00000248795.1			n	n
COSG68989	ZNF513	ENSG00000163795.13	130557	26498	n	n
COSG68993	MHENCR	ENSG00000232442.1		53110	n	n
COSG69002	USP9YP18	ENSG00000223407.1		38754	n	n
COSG69014	MSLNL	ENSG00000162006.9		14170	n	n
COSG69015	AC074255.1	ENSG00000250082.1			n	n
COSG69030	LUADT1	ENSG00000196634.3		51845	n	n
COSG70203	AC113194.1	ENSG00000272457.1			n	n
COSG70207	MIR4320	ENSG00000283343.1		38369	n	n
COSG70256	MIR8073	ENSG00000276765.1		50131	n	n
COSG66658	AC108724.1	ENSG00000239383.1			n	n
COSG66672	C3orf18	ENSG00000088543.14	51161	24837	n	n
COSG66681	AC109927.2	ENSG00000250577.1			n	n
COSG66694	AL358075.1	ENSG00000226957.1			n	n
COSG66708	PAICSP3	ENSG00000226840.1		38096	n	n
COSG67889	SS18	ENSG00000141380.13	6760	11340	y	n
COSG67905	MIR4303	ENSG00000263890.1		38256	n	n
COSG67909	KLHDC8A	ENSG00000162873.14	55220	25573	n	n
COSG69066	CCDC188	ENSG00000234409.6	388849	51899	n	n
COSG69075	Z69720.2	ENSG00000278995.1			n	n
COSG69108	AC245452.3	ENSG00000228161.1			n	n
COSG69113	AL355613.1	ENSG00000227215.1			n	n
COSG70291	AL137027.1	ENSG00000229607.1			n	n
COSG70301	AP003419.3	ENSG00000275484.1			n	n
COSG70324	AC005252.1	ENSG00000271184.1			n	n
COSG66794	ZC3H12D	ENSG00000178199.13	340152	21175	n	n
COSG67928	TPI1P3	ENSG00000186743.2		38070	n	n
COSG67951	MIR6089	ENSG00000277120.5		50179	n	n
COSG67966	PALM	ENSG00000099864.17	5064	8594	n	n
COSG67968	OTOP2	ENSG00000183034.12	92736	19657	n	n
COSG67984	AC093027.1	ENSG00000257296.1			n	n
COSG67985	AC211469.1	ENSG00000270555.1			n	n
COSG67990	AC092013.1	ENSG00000227785.1			n	n
COSG69148	GRPEL2P2	ENSG00000225814.1		41970	n	n
COSG69167	AC020905.1	ENSG00000266928.1			n	n
COSG69168	AC080128.1	ENSG00000244062.1			n	n
COSG69191	AC129492.2	ENSG00000263427.1			n	n
COSG70337	POLD3	ENSG00000077514.8	10714	20932	n	n
COSG70355	ISCU	ENSG00000136003.15	23479	29882	n	n
COSG70363	AL592437.2	ENSG00000232486.1			n	n
COSG70371	RF00569	ENSG00000252787.2			n	n
COSG66823	DNAH5	ENSG00000039139.9	1767	2950	n	n
COSG66824	FAM57A	ENSG00000167695.14	79850	29646	n	n
COSG66866	AC011498.5	ENSG00000267408.1			n	n
COSG66872	SNORA47	ENSG00000238961.1		32640	n	n
COSG66875	CFAP53	ENSG00000172361.5	220136	26530	n	n
COSG68030	C1orf61	ENSG00000125462.16	10485	30780	n	n
COSG68057	AC084757.1	ENSG00000259216.2			n	n
COSG68061	AP5M1	ENSG00000053770.11	55745	20192	n	n
COSG68068	AL512631.2	ENSG00000271360.1			n	n
COSG69201	RNU6-597P	ENSG00000202490.1		47560	n	n
COSG69231	AC006006.1	ENSG00000271611.1			n	n
COSG69237	AC007601.1	ENSG00000175604.2			n	n
COSG69240	AC124254.1	ENSG00000264015.1			n	n
COSG69241	AC012360.1	ENSG00000235319.1			n	n
COSG70425	DTX2P1-UPK3BP1-PMS2P11	ENSG00000265479.6		42360	n	n
COSG70451	RSL24D1P9	ENSG00000265402.1		37880	n	n
COSG70452	RFWD2P1	ENSG00000266613.1		31900	n	n
COSG70462	AL442224.1	ENSG00000231990.1			n	n
COSG66888	AC233724.12	ENSG00000250782.1			n	n
COSG66930	FAM204A	ENSG00000165669.13	63877	25794	n	n
COSG66941	RNU6-861P	ENSG00000252554.1		47824	n	n
COSG66942	RNU6-2	ENSG00000207357.1		34270	n	n
COSG68101	RNU6-949P	ENSG00000206767.1		47912	n	n
COSG68121	AC091860.1	ENSG00000248891.2			n	n
COSG68153	AC008895.1	ENSG00000279948.1			n	n
COSG68157	CFTRP3	ENSG00000204555.3		51352	n	n
COSG69295	AC133141.1	ENSG00000229421.1			n	n
COSG69296	TEX22	ENSG00000226174.6	647310	40026	n	n
COSG69298	EMC7	ENSG00000134153.9	56851	24301	n	n
COSG69299	AP000446.1	ENSG00000255234.5			n	n
COSG69317	AL360085.1	ENSG00000271498.1			n	n
COSG69346	TIMM17B	ENSG00000126768.12	10245	17310	n	n
COSG69349	RN7SL44P	ENSG00000263841.2		46060	n	n
COSG69351	MSL3P1	ENSG00000224287.2		17837	n	n
COSG70490	MIR4286	ENSG00000263762.1		38186	n	n
COSG70508	AL357054.4	ENSG00000272463.1			n	n
COSG70509	GDI1	ENSG00000203879.11	2664	4226	n	n
COSG70532	HSPD1P16	ENSG00000218792.2		35128	n	n
COSG70535	LINC02425	ENSG00000256259.1		53356	n	n
COSG70549	SYNDIG1L	ENSG00000183379.8	646658	32388	n	n
COSG66967	AC005274.1	ENSG00000280168.1			n	n
COSG66981	AC084082.1	ENSG00000253190.3			n	n
COSG67002	LAMTOR5-AS1	ENSG00000224699.8		40823	n	n
COSG67003	AL161782.1	ENSG00000280366.1			n	n
COSG68169	RF00019	ENSG00000207209.1			n	n
COSG69357	RPS2P28	ENSG00000179157.4		35780	n	n
COSG69387	ZNF366	ENSG00000178175.11	167465	18316	n	n
COSG69420	GSX1	ENSG00000169840.4	219409	20374	n	n
COSG70571	RF00340	ENSG00000206731.1			n	n
COSG70580	SNORD96A	ENSG00000272296.1		32758	n	n
COSG70614	RNU6-425P	ENSG00000206604.1		47388	n	n
COSG67057	KAT5	ENSG00000172977.12	10524	5275	n	n
COSG67067	ST13P12	ENSG00000248400.2		38787	n	n
COSG68233	AL359183.1	ENSG00000279406.1			n	n
COSG68267	AC005899.4	ENSG00000265794.5			n	n
COSG68269	RN7SL570P	ENSG00000241174.3		46586	n	n
COSG68289	MYL2	ENSG00000111245.14	4633	7583	n	n
COSG68296	AL159169.2	ENSG00000272871.1			n	n
COSG68297	C17orf99	ENSG00000187997.11	100141515	34490	n	n
COSG69433	Z69706.1	ENSG00000268836.1			n	n
COSG69447	AL031708.1	ENSG00000261732.1			n	n
COSG69462	RAX	ENSG00000134438.9	30062	18662	n	n
COSG69503	AC004801.7	ENSG00000279840.1			n	n
COSG69504	FAM27B	ENSG00000278763.1		23667	n	n
COSG70640	VIPAS39	ENSG00000151445.15	63894	20347	n	n
COSG70681	FTLP8	ENSG00000232217.1		37956	n	n
COSG67112	AC036176.1	ENSG00000267390.1			n	n
COSG67158	AC015802.1	ENSG00000267078.1			n	n
COSG68311	TRMT112P7	ENSG00000270275.1		44026	n	n
COSG68327	ZNF471	ENSG00000196263.7	57573	23226	n	n
COSG68359	RPL30P12	ENSG00000240631.1		36909	n	n
COSG69521	RPL34P3	ENSG00000223671.2		10343	n	n
COSG69547	FBXW5	ENSG00000159069.13	54461	13613	n	n
COSG69570	RNA5SP233	ENSG00000238391.1		43133	n	n
COSG70717	SNORD114-23	ENSG00000200406.1		33011	n	n
COSG70773	AC011840.5	ENSG00000266775.1			n	n
COSG67183	FAM90A8P	ENSG00000224710.3		32256	n	n
COSG67209	SACM1L	ENSG00000211456.10	22908	17059	n	n
COSG67213	RNU6-1124P	ENSG00000206896.1		48087	n	n
COSG67215	EIF5AP3	ENSG00000267346.1		3304	n	n
COSG67217	DUX4	ENSG00000260596.5	100288687	50800	n	n
COSG67229	AC009220.3	ENSG00000271537.1			n	n
COSG67230	AL136369.2	ENSG00000231496.1			n	n
COSG67237	GALNT4	ENSG00000257594.3	8693	4126	n	n
COSG67238	RPL21P71	ENSG00000239412.1		36049	n	n
COSG67239	AC010983.1	ENSG00000235056.1			n	n
COSG67243	LINC02226	ENSG00000245729.2		53095	n	n
COSG68379	RPS12P21	ENSG00000243930.1		36464	n	n
COSG68390	AL671862.1	ENSG00000225011.4			n	n
COSG68398	AC093422.1	ENSG00000213041.4			n	n
COSG68403	AC004803.1	ENSG00000250132.6			n	n
COSG68411	RN7SL70P	ENSG00000241172.3		46086	n	n
COSG68442	OBSCN	ENSG00000154358.20	84033	15719	n	n
COSG69634	AL022329.3	ENSG00000278960.1			n	n
COSG69637	SLC25A16	ENSG00000122912.14	8034	10986	n	n
COSG69642	SV2B	ENSG00000185518.11	9899	16874	n	n
COSG69648	SLC2AXP1	ENSG00000275768.1		31077	n	n
COSG70796	AL671309.1	ENSG00000271166.1			n	n
COSG70850	IGLJ4	ENSG00000211680.2		5866	n	n
COSG67284	PRR35	ENSG00000161992.5	146325	14139	n	n
COSG67313	AL161757.5	ENSG00000259133.5			n	n
COSG67319	AL591379.1	ENSG00000182021.10			n	n
COSG68461	THRB-AS1	ENSG00000228791.7		44515	n	n
COSG68471	RNU6-1228P	ENSG00000212316.1		48191	n	n
COSG68486	DHRS4L2	ENSG00000187630.16	317749	19731	n	n
COSG68488	AKR1D1P1	ENSG00000227776.1		11288	n	n
COSG68494	AC114501.1	ENSG00000226767.1			n	n
COSG68504	AC114490.2	ENSG00000271741.1			n	n
COSG68505	RF00554	ENSG00000212458.1			n	n
COSG68511	RN7SKP45	ENSG00000200379.1		45769	n	n
COSG68523	NUDT19	ENSG00000213965.3	390916	32036	n	n
COSG69663	AC108941.2	ENSG00000284695.1			n	n
COSG69664	RIPK2	ENSG00000104312.7	8767	10020	n	n
COSG69674	AL139397.2	ENSG00000237708.1			n	n
COSG69723	RF00012	ENSG00000221633.2			n	n
COSG70875	ELP5	ENSG00000170291.14	23587	30617	n	n
COSG70887	AC106732.1	ENSG00000251041.1			n	n
COSG70908	MIR8076	ENSG00000275670.1		49997	n	n
COSG70922	AP002387.1	ENSG00000172900.12			n	n
COSG67344	TRAJ49	ENSG00000211840.1		12080	n	n
COSG67352	RPL17P19	ENSG00000241261.1		36919	n	n
COSG67368	CHRND	ENSG00000135902.9	1144	1965	n	n
COSG67377	AC114760.2	ENSG00000272211.1			n	n
COSG67400	RF00017	ENSG00000273986.1			n	n
COSG68529	PHLDA3	ENSG00000174307.6	23612	8934	n	n
COSG68543	CHEK1	ENSG00000149554.12	1111	1925	n	n
COSG69738	SAPCD2	ENSG00000186193.8	89958	28055	n	n
COSG69741	AC079987.1	ENSG00000230617.1			n	n
COSG69759	IL5	ENSG00000113525.9	3567	6016	n	n
COSG69765	RF00586	ENSG00000212342.1			n	n
COSG69781	OR13C7	ENSG00000243641.3		15102	n	n
COSG69791	ERAP2	ENSG00000164308.16	64167	29499	n	n
COSG69800	HIGD1AP3	ENSG00000248929.1		42998	n	n
COSG70946	ZNF215	ENSG00000149054.15	7762	13007	n	n
COSG70959	ZNF667	ENSG00000198046.11	63934	28854	n	n
COSG70982	SNORD51	ENSG00000207047.2		10201	n	n
COSG70991	AC020699.1	ENSG00000248750.2			n	n
COSG70992	RPS10	ENSG00000124614.14	6204	10383	n	n
COSG70997	GRK4	ENSG00000125388.19	2868	4543	n	n
COSG70999	NXNL2	ENSG00000130045.15	158046	30482	n	n
COSG82710	MTCO2P19	ENSG00000237628.2		52035	n	n
COSG82714	HNRNPFP1	ENSG00000227538.1		48812	n	n
COSG82721	OCM2	ENSG00000135175.5	4951	34396	n	n
COSG82740	DNM1P47	ENSG00000259660.2		35200	n	n
COSG82741	KRTAP9-11P	ENSG00000229351.1		18918	n	n
COSG82772	BX005214.3	ENSG00000277024.1			n	n
COSG82773	MYO16-AS1	ENSG00000236242.1		39913	n	n
COSG83764	DUSP7	ENSG00000164086.9	1849	3073	n	n
COSG83765	AL512643.1	ENSG00000283647.1			n	n
COSG83766	AC022075.1	ENSG00000245648.1			n	n
COSG83793	AC010200.2	ENSG00000271177.1			n	n
COSG83811	TMEM81	ENSG00000174529.7	388730	32349	n	n
COSG85161	METTL14	ENSG00000145388.14	57721	29330	n	n
COSG85169	AL132657.2	ENSG00000260137.1			n	n
COSG81599	AC098614.3	ENSG00000232766.1			n	n
COSG81614	AC009518.3	ENSG00000236386.1			n	n
COSG81624	RNU6-137P	ENSG00000200550.1		47100	n	n
COSG81631	CERKL	ENSG00000188452.13	375298	21699	n	n
COSG83858	AC078814.1	ENSG00000257235.1			n	n
COSG83862	SUN1	ENSG00000164828.17	23353	18587	n	n
COSG83875	FLOT1	ENSG00000137312.14	10211	3757	n	n
COSG83882	OTUB1	ENSG00000167770.11	55611	23077	n	n
COSG83896	AC103923.1	ENSG00000235545.1			n	n
COSG84008	RPL12P20	ENSG00000239627.3		36968	n	n
COSG84012	INPP5F	ENSG00000198825.12	22876	17054	n	n
COSG84053	RNU6-1258P	ENSG00000252720.1		48221	n	n
COSG85195	KISS1	ENSG00000170498.8	3814	6341	n	n
COSG85223	NANOGP9	ENSG00000231809.4		23107	n	n
COSG85254	AC006064.1	ENSG00000245667.2			n	n
COSG81682	GUCY1A2	ENSG00000152402.10	2977	4684	n	n
COSG81694	AC010343.3	ENSG00000250697.1			n	n
COSG81696	AC027544.1	ENSG00000256361.1			n	n
COSG81703	AP000439.4	ENSG00000261347.1			n	n
COSG81716	FTSJ3	ENSG00000108592.16	117246	17136	n	n
COSG81723	AC025259.3	ENSG00000259884.1			n	n
COSG83930	DLG3-AS1	ENSG00000231651.1		40182	n	n
COSG83957	AC009044.1	ENSG00000279991.1			n	n
COSG83963	AC023161.2	ENSG00000258357.1			n	n
COSG83985	LINC01810	ENSG00000237266.1		52613	n	n
COSG84071	HOOK2	ENSG00000095066.11	29911	19885	n	n
COSG84072	RIMKLBP2	ENSG00000225920.2		39163	n	n
COSG84093	BX546450.1	ENSG00000214915.3			n	n
COSG84118	TSSC4	ENSG00000184281.14	10078	12386	n	n
COSG80618	MRPL35	ENSG00000132313.14	51318	14489	n	n
COSG81808	CLDN8	ENSG00000156284.5	9073	2050	n	n
COSG81811	OR4C16	ENSG00000279514.2	219428	15172	n	n
COSG81813	POLR2D	ENSG00000144231.10	5433	9191	n	n
COSG81815	AC126763.1	ENSG00000257391.1			n	n
COSG82804	RNA5SP126	ENSG00000201962.1		43026	n	n
COSG82818	LINC02468	ENSG00000256499.1		53406	n	n
COSG82824	RPS4XP20	ENSG00000249987.1		36437	n	n
COSG82840	FAM74A3	ENSG00000274355.1		32031	n	n
COSG82855	B3GAT1	ENSG00000109956.12	27087	921	n	n
COSG84173	AC019072.1	ENSG00000271639.1			n	n
COSG84177	AC126120.1	ENSG00000213587.3			n	n
COSG84186	GJA1P1	ENSG00000176857.5		4275	n	n
COSG84187	MAGEA4-AS1	ENSG00000229967.1		53860	n	n
COSG84191	RN7SL563P	ENSG00000239211.3		46579	n	n
COSG81840	RNU6-1118P	ENSG00000222314.1		48081	n	n
COSG81855	AL031717.1	ENSG00000261207.1			n	n
COSG81859	EPHA6	ENSG00000080224.17	285220	19296	n	n
COSG81874	CBX3P3	ENSG00000250045.2		42875	n	n
COSG81888	RF00019	ENSG00000199204.1			n	n
COSG82889	KYNUP3	ENSG00000263206.1		39201	n	n
COSG84218	SLC16A2	ENSG00000147100.10	6567	10923	n	n
COSG84223	AC104117.2	ENSG00000253144.1			n	n
COSG80762	ZNF519	ENSG00000175322.11	162655	30574	n	n
COSG80767	MRPL50	ENSG00000136897.7	54534	16654	n	n
COSG80780	AC145146.1	ENSG00000249295.1			n	n
COSG80803	SNORA25B	ENSG00000202377.1		52199	n	n
COSG80826	UBXN6	ENSG00000167671.11	80700	14928	n	n
COSG81900	AC113385.1	ENSG00000249787.1			n	n
COSG81905	BFSP2	ENSG00000170819.4	8419	1041	n	n
